id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
176,2014-05-09 07:00:00,789399.8674710649,10,6.5,11057,78248,1.0,0,2,5,3,4174,1175,1988,1990,98121,47.364742,-122.141714,791,94976
177,2014-05-09 08:00:00,446458.318945172,9,2.0,4077,193308,3.5,0,4,3,4,7650,3245,1977,1943,98183,47.732501,-121.593126,674,108038
178,2014-05-09 09:00:00,1223803.0888745412,4,5.5,8778,130699,3.5,0,1,1,8,850,1857,1909,1952,98170,47.514735,-122.228962,4897,117445
179,2014-05-09 10:00:00,367596.15759644593,5,2.0,4995,155456,1.0,0,4,3,7,4568,34,1960,2004,98046,47.385062,-121.593717,3126,110211
180,2014-05-09 11:00:00,2970136.3434559903,6,1.5,2534,157331,2.5,0,4,2,3,3603,1509,1963,1984,98054,47.287231,-121.959065,1051,180042
181,2014-05-09 12:00:00,685543.4383928911,6,7.5,10848,21634,3.5,0,1,4,4,2801,1378,2011,1964,98111,47.149546,-121.729378,3889,161290
182,2014-05-09 13:00:00,242799.11920602215,10,1.5,12235,56977,1.5,0,3,4,6,3124,3459,1930,2001,98030,47.792243,-122.124164,5749,158818
183,2014-05-09 14:00:00,209059.72409753763,2,2.0,3358,132170,1.5,0,2,3,7,1608,1726,1966,1959,98150,47.49653,-121.754376,3797,54643
184,2014-05-09 15:00:00,620158.6991697145,4,1.5,11635,168591,1.5,0,1,4,8,434,429,1933,1944,98121,47.48399,-122.058027,2771,2933
185,2014-05-09 16:00:00,378350.40791798366,9,4.0,8369,154444,2.5,0,0,2,5,5614,4232,1982,1963,98053,47.247049,-121.994143,877,172529
186,2014-05-09 17:00:00,729270.7533898818,7,7.5,11271,165995,3.0,0,4,4,10,2894,2777,1966,1990,98148,47.718263,-121.980629,1616,168340
187,2014-05-09 18:00:00,616162.7038101285,9,2.5,13421,177911,1.5,0,4,1,4,5473,4087,1992,1969,98025,47.441061,-121.639639,1025,21012
188,2014-05-09 19:00:00,420424.3179657767,6,4.5,11227,106141,3.0,0,0,1,6,7173,1881,1958,1961,98163,47.159247,-122.504521,5521,12981
189,2014-05-09 20:00:00,244566.95557787712,7,3.5,659,78378,3.5,0,3,5,5,6657,453,1991,1990,98079,47.382445,-122.424006,1783,97170
190,2014-05-09 21:00:00,153216.45554897012,9,3.0,5614,39051,2.0,0,1,5,13,1966,1789,1996,2013,98140,47.347956,-121.894767,3587,65279
191,2014-05-09 22:00:00,323656.9810696714,4,5.0,532,169367,1.0,0,3,2,4,8623,1425,1932,1972,98134,47.378774,-121.550291,4015,161451
192,2014-05-09 23:00:00,805710.0006208674,9,4.5,5359,106924,3.0,0,0,5,6,7203,456,1999,1955,98192,47.371519,-121.840544,4654,134752
193,2014-05-10 00:00:00,513941.9605743448,3,3.0,8000,125213,3.5,0,4,2,6,4923,1855,1946,1971,98130,47.274729,-121.683996,6182,89442
194,2014-05-10 01:00:00,184976.2754269729,8,7.0,1933,181317,2.0,0,4,2,7,5184,1567,1989,1971,98130,47.549927,-121.463996,5701,46308
195,2014-05-10 02:00:00,499431.95826176205,3,1.0,381,19075,2.5,0,0,1,7,625,370,1985,1987,98142,47.164333,-121.71518,4563,135282
196,2014-05-10 03:00:00,579384.8207837644,3,1.0,4660,45059,2.0,0,0,2,9,6139,1325,1904,1936,98016,47.66301,-122.345847,2298,120897
197,2014-05-10 04:00:00,238303.36757749095,3,8.0,1659,97475,2.0,0,0,1,12,4510,4283,1997,1939,98025,47.330295,-121.85158,3530,137958
198,2014-05-10 05:00:00,492676.2650595225,9,6.0,1237,8226,1.0,0,3,5,3,6913,2950,2002,1941,98018,47.27934,-121.334494,3320,133902
199,2014-05-10 06:00:00,460812.31022832455,10,6.5,2168,174639,2.0,0,4,4,9,3940,1625,1942,1941,98072,47.434874,-122.020359,841,138222
200,2014-05-10 07:00:00,198773.40597974986,3,5.0,6172,126926,3.5,0,2,2,6,8718,4380,1979,1937,98179,47.135659,-121.527449,1295,80289
201,2014-05-10 08:00:00,568326.3839163953,6,3.5,6789,101233,2.0,0,1,3,5,3759,257,1936,1945,98199,47.417994,-121.7654,2985,36178
202,2014-05-10 09:00:00,655103.9265093976,4,5.0,13472,132841,1.0,0,4,4,8,4378,2722,1974,1956,98076,47.780651,-122.282608,3888,170733
203,2014-05-10 10:00:00,944240.2078458887,2,1.0,1122,151589,2.5,0,2,3,11,5116,1083,2006,1940,98141,47.526413,-122.01678,1764,157466
204,2014-05-10 11:00:00,925103.9942805347,3,6.0,5983,59104,1.5,0,0,2,13,8564,2180,1942,2014,98121,47.420701,-121.879642,4604,158943
205,2014-05-10 12:00:00,168658.534233144,5,4.5,3686,72493,3.0,0,1,5,7,4227,4330,1953,1960,98103,47.188289,-121.522112,4965,130361
206,2014-05-10 13:00:00,229468.827658065,10,7.5,11661,135190,3.0,0,4,2,7,4556,2487,1966,1945,98107,47.6587,-121.661938,2918,156283
207,2014-05-10 14:00:00,634456.9321787859,4,5.5,11837,80885,2.0,0,1,3,7,9259,3169,1934,2007,98164,47.300656,-121.643397,1490,164663
208,2014-05-10 15:00:00,633902.3285511674,5,1.5,2782,172451,1.5,0,3,4,5,7192,4035,1925,2015,98062,47.411846,-121.345975,861,126047
209,2014-05-10 16:00:00,634462.4477704605,1,4.0,5412,32066,1.5,0,1,1,6,1328,3456,1916,1937,98140,47.555003,-122.337103,488,123944
210,2014-05-10 17:00:00,6562695.943269574,4,1.0,11670,129839,2.0,0,4,1,13,3939,4217,1978,1999,98164,47.140974,-122.056115,6131,15055
211,2014-05-10 18:00:00,659754.6862998302,10,6.0,5437,139856,3.0,0,0,4,10,8941,2328,1928,1978,98016,47.635737,-122.359224,4714,27391
212,2014-05-10 19:00:00,979596.4186538636,3,4.5,4207,95216,3.0,0,0,2,5,8833,3379,1918,1961,98008,47.769257,-122.118459,1397,169454
213,2014-05-10 20:00:00,862681.8398217605,2,3.5,9433,43741,3.5,0,1,5,13,3849,4001,1997,1966,98020,47.345205,-121.930138,3826,54611
214,2014-05-10 21:00:00,697999.646930434,7,8.0,7130,58286,3.5,0,4,5,3,1469,2641,1980,1993,98018,47.328504,-121.542996,1908,2194
215,2014-05-10 22:00:00,354800.7093644823,10,7.5,3437,68463,1.5,0,0,4,5,6913,1419,1952,1978,98180,47.601519,-121.844103,2703,133384
216,2014-05-10 23:00:00,752591.9451186947,9,7.5,7780,84867,1.5,0,1,4,9,1103,1916,1960,1950,98168,47.533804,-121.535411,2819,118011
217,2014-05-11 00:00:00,257563.70069285817,1,2.0,2517,154431,2.0,0,4,3,10,3423,624,1960,1982,98080,47.470524,-121.589022,3772,88650
218,2014-05-11 01:00:00,374829.6650705781,7,6.0,9527,97110,3.0,0,0,2,11,7987,4301,1940,2002,98018,47.375577,-122.488993,6004,178733
219,2014-05-11 02:00:00,314974.0446636261,1,7.5,10344,32298,3.0,0,3,3,9,5208,2883,1995,2015,98033,47.494556,-122.337109,3914,34670
220,2014-05-11 03:00:00,468509.6122708534,5,5.0,2381,63484,2.0,0,2,2,3,2637,1372,1905,1971,98087,47.475354,-122.384298,5410,98904
221,2014-05-11 04:00:00,2236138.3755959743,1,2.0,6578,194018,2.0,0,1,1,13,5206,1496,1973,1966,98120,47.733602,-121.592896,1461,116597
222,2014-05-11 05:00:00,119720.40743408892,3,6.5,11811,187928,2.5,0,4,3,12,610,3856,1995,1966,98155,47.682899,-122.57595,4989,127747
223,2014-05-11 06:00:00,715246.2251706574,8,7.0,9122,152218,1.5,0,4,3,10,746,4677,1959,1971,98183,47.110296,-122.441871,4648,162873
224,2014-05-11 07:00:00,143071.37207747516,4,6.0,9652,129817,1.5,0,0,5,5,2596,1123,1931,2015,98059,47.349102,-122.451054,1146,123611
225,2014-05-11 08:00:00,317949.4522526953,1,2.5,1365,111953,1.5,0,3,2,8,2230,1842,2002,1959,98080,47.76543,-121.408666,3774,94451
226,2014-05-11 09:00:00,948147.5550169031,1,2.0,5836,99209,1.0,0,1,4,5,7904,1547,1906,1979,98073,47.605146,-122.598024,667,163269
227,2014-05-11 10:00:00,462774.8887206452,8,5.0,10655,111177,1.0,0,2,3,11,7132,569,2009,1935,98150,47.436553,-122.340825,451,25846
228,2014-05-11 11:00:00,208059.35019314074,8,4.0,5559,145592,3.5,0,0,4,11,7790,1114,1999,2003,98075,47.611635,-121.815345,4443,145777
229,2014-05-11 12:00:00,268146.1384283338,4,5.5,3855,80886,2.0,0,1,5,11,4175,3982,1945,1975,98175,47.668788,-122.26022,5215,94914
230,2014-05-11 13:00:00,711918.2911972258,4,1.5,8470,2647,2.5,0,1,1,7,8068,1025,1903,1990,98165,47.134485,-121.702583,5271,48992
231,2014-05-11 14:00:00,265333.64686189074,10,1.5,12492,199463,1.0,0,1,1,5,6239,4724,1940,1948,98054,47.178395,-122.500967,5848,7116
232,2014-05-11 15:00:00,514793.4404618763,2,3.0,1847,103341,1.5,0,4,3,7,5407,4023,1900,1975,98173,47.475541,-121.947862,5322,191565
233,2014-05-11 16:00:00,456754.0256717519,2,2.5,11230,62241,2.5,0,3,3,10,3857,380,1919,2015,98059,47.327441,-121.604225,1889,68956
234,2014-05-11 17:00:00,280374.01444250933,6,5.0,11482,77415,3.0,0,4,5,9,8219,4290,1926,1959,98087,47.237553,-121.341307,1528,145684
235,2014-05-11 18:00:00,1984268.4448296377,8,3.5,8770,137577,2.0,0,0,3,3,5438,2358,1962,1950,98138,47.782617,-121.672808,582,134260
236,2014-05-11 19:00:00,689514.7136781957,7,5.5,4256,65084,1.0,0,2,3,8,7321,2410,1935,1978,98144,47.472032,-122.03666,442,50516
237,2014-05-11 20:00:00,107194.49667774035,7,6.5,9551,44985,3.5,0,1,1,11,5249,3328,1920,1960,98014,47.212088,-122.321873,6150,129073
238,2014-05-11 21:00:00,504093.99129884766,3,2.0,11840,7147,2.5,0,0,2,4,8432,1180,1984,1952,98198,47.783642,-121.487783,5325,155494
239,2014-05-11 22:00:00,278381.9789772537,2,7.5,4846,183686,1.0,0,3,1,5,6672,2251,1971,1946,98064,47.413184,-122.195734,2759,148834
240,2014-05-11 23:00:00,803476.5945447142,10,6.5,7620,40524,3.5,0,4,2,12,5158,1362,1992,1934,98197,47.454137,-121.983836,1740,28757
241,2014-05-12 00:00:00,254037.070727426,7,5.0,12943,131239,1.0,0,3,5,4,6370,767,1998,1988,98185,47.331489,-122.394183,3472,138549
242,2014-05-12 01:00:00,408270.2007671064,4,7.5,7994,41551,2.0,0,3,2,13,6794,3232,1952,1963,98061,47.387676,-121.554793,472,68853
243,2014-05-12 02:00:00,630010.0781393298,1,2.5,2028,5277,1.0,0,0,2,9,4404,1845,1942,1951,98157,47.258656,-121.557384,3231,85779
244,2014-05-12 03:00:00,811004.3005996674,1,3.5,13075,41336,2.0,0,0,2,7,7684,1709,1905,1973,98192,47.36227,-122.233707,5157,177482
245,2014-05-12 04:00:00,190954.89266135351,4,1.0,9823,179565,2.0,0,0,4,7,3497,4725,2009,1945,98176,47.11393,-121.94779,3137,53351
246,2014-05-12 05:00:00,350056.25002561824,5,4.0,8907,64566,3.0,0,3,2,4,8326,2205,1989,1993,98108,47.68736,-122.070841,4237,53107
247,2014-05-12 06:00:00,317279.47281868453,5,4.5,4831,41736,1.5,0,1,2,5,5010,1702,2010,1987,98161,47.757768,-121.52886,1514,139043
248,2014-05-12 07:00:00,280034.9055886978,1,5.0,4822,198738,3.0,0,0,1,13,1162,3808,1972,2001,98017,47.259405,-121.410468,1089,190120
249,2014-05-12 08:00:00,1522429.4940951462,3,1.0,12718,108333,1.0,0,4,2,12,867,2149,1985,2008,98078,47.301938,-122.208424,1295,110918
250,2014-05-12 09:00:00,587415.2138135568,6,0.5,10993,166078,3.0,0,0,3,5,4123,4669,1924,1999,98080,47.744976,-121.96828,5485,178852
251,2014-05-12 10:00:00,183025.58521433634,10,3.5,7700,76941,2.5,0,4,1,5,3967,400,1971,1946,98157,47.713588,-121.409492,1241,159634
252,2014-05-12 11:00:00,841131.5628594456,7,2.0,2139,80987,3.0,0,0,2,4,7292,3401,1913,1960,98175,47.171967,-122.21636,3438,128796
253,2014-05-12 12:00:00,1954234.9363595366,1,6.0,5043,18183,3.0,0,0,5,4,1668,594,1966,1981,98036,47.330101,-122.140799,5955,127140
254,2014-05-12 13:00:00,911389.5413566469,8,5.5,11181,180635,3.0,0,2,4,3,1994,4079,1975,1952,98172,47.61681,-122.272455,3086,198444
255,2014-05-12 14:00:00,152732.1517162828,4,3.0,3548,117061,2.0,0,1,5,6,3411,190,1925,1935,98173,47.297532,-122.275327,1762,29586
256,2014-05-12 15:00:00,315223.171842845,9,1.0,8924,91929,3.5,0,3,4,11,1308,2741,1922,1972,98038,47.106486,-121.578106,3329,1836
257,2014-05-12 16:00:00,1073932.6090221868,6,2.0,1658,42329,1.5,0,4,2,7,3582,4718,1990,1982,98034,47.680377,-122.21845,3453,63605
258,2014-05-12 17:00:00,269582.9391859974,1,5.5,11741,12711,3.0,0,1,1,8,8963,36,1992,1991,98165,47.545664,-121.846639,1877,16508
259,2014-05-12 18:00:00,603603.9800468149,2,8.0,13490,7905,3.0,0,2,3,9,2129,1098,1960,1938,98103,47.502603,-121.460149,4445,80337
260,2014-05-12 19:00:00,760889.8156011708,3,3.0,2885,78367,1.5,0,2,3,11,4157,3846,1978,1987,98119,47.107826,-122.575159,5145,54455
261,2014-05-12 20:00:00,231225.49215666554,2,6.5,3106,119799,3.5,0,0,4,5,4838,1597,1992,1958,98171,47.43253,-122.304438,4835,185882
262,2014-05-12 21:00:00,424357.80189877667,10,7.0,11446,165245,3.0,0,4,5,6,5937,3866,1990,1957,98027,47.482633,-121.707294,923,77687
263,2014-05-12 22:00:00,45757.585578389044,7,1.0,637,139453,1.5,0,1,5,8,4414,4067,1903,2015,98043,47.385952,-122.410541,5363,73908
264,2014-05-12 23:00:00,215977.3135018001,1,7.5,6748,79614,3.5,0,4,3,6,2804,2325,1928,1999,98053,47.215955,-122.558006,2517,198166
265,2014-05-13 00:00:00,370719.9830798146,9,4.0,6318,132538,3.0,0,4,1,6,8959,1723,1976,1987,98078,47.377821,-122.369104,3852,177489
266,2014-05-13 01:00:00,184711.7484826001,2,7.5,10209,9107,3.0,0,3,1,11,8039,110,1925,1991,98044,47.516699,-122.131355,1123,160780
267,2014-05-13 02:00:00,1387047.454874122,4,4.5,6296,193889,3.5,0,0,2,12,3708,2632,1928,1964,98058,47.695226,-122.172746,5317,147996
268,2014-05-13 03:00:00,162576.0279146097,8,2.5,6728,82277,2.5,0,2,1,5,8996,2410,1914,1957,98029,47.131973,-122.483487,5038,152026
269,2014-05-13 04:00:00,325126.25386686483,3,8.0,4921,12619,2.5,0,3,4,11,1888,265,1962,2008,98098,47.370149,-121.439475,3677,179344
270,2014-05-13 05:00:00,484812.9396606742,9,2.5,5767,38953,2.5,0,2,3,11,3601,33,1912,1964,98123,47.231794,-121.84986,2692,90525
271,2014-05-13 06:00:00,1213344.6797535,7,7.0,3019,41694,2.0,0,1,1,11,8774,4418,1928,1972,98098,47.10457,-121.754562,2190,137592
272,2014-05-13 07:00:00,161926.2873288285,10,2.0,2756,192740,1.0,0,3,3,3,1547,2193,1965,1964,98197,47.348113,-122.360195,1009,43892
273,2014-05-13 08:00:00,998704.9079007445,3,5.5,1088,117188,2.5,0,2,5,10,1049,253,2007,1967,98158,47.310332,-121.749276,1999,156005
274,2014-05-13 09:00:00,445593.83967538655,3,3.5,1558,79174,1.0,0,4,3,4,779,4390,1995,1938,98102,47.632946,-121.601581,4670,81072
275,2014-05-13 10:00:00,222558.20553025,5,8.0,5530,186704,1.5,0,4,5,10,3336,516,1954,1954,98184,47.484164,-122.203935,879,15790
276,2014-05-13 11:00:00,611379.0559624047,5,2.0,5702,171310,1.0,0,0,2,13,764,4636,1984,2014,98028,47.778852,-122.1581,1285,69508
277,2014-05-13 12:00:00,508561.6809416396,10,3.5,2532,150995,1.5,0,2,3,13,9233,2362,1942,1995,98015,47.700558,-122.307629,3455,81600
278,2014-05-13 13:00:00,290642.18535762647,5,5.5,5950,102700,1.0,0,3,3,6,4032,4609,1939,2013,98071,47.491468,-122.27743,691,83301
279,2014-05-13 14:00:00,464567.1818962501,9,8.0,3576,41875,1.5,0,1,5,6,639,2226,1941,1964,98008,47.613439,-121.978588,2146,56939
280,2014-05-13 15:00:00,337824.0518246876,9,3.0,1738,92951,2.5,0,4,1,10,6063,686,1982,2003,98043,47.490759,-121.623069,1561,166733
281,2014-05-13 16:00:00,479003.00107987295,6,3.5,6546,14746,2.5,0,3,1,10,6048,1426,1932,1998,98081,47.390925,-121.404895,2386,94786
282,2014-05-13 17:00:00,703266.6994410022,7,4.0,884,124243,3.5,0,0,5,11,6586,2931,1928,1938,98074,47.612176,-121.469449,3751,93637
283,2014-05-13 18:00:00,1342725.1103910154,10,2.5,11985,51336,2.5,0,0,2,6,6704,1769,1974,1944,98154,47.106515,-122.556116,4470,157594
284,2014-05-13 19:00:00,186005.05892020758,8,6.5,3162,22843,1.5,0,1,5,5,8703,1537,1962,1988,98053,47.190247,-122.515954,3524,150723
285,2014-05-13 20:00:00,1969171.3195851557,9,1.0,5397,170117,2.0,0,4,3,10,2011,4582,1932,1973,98129,47.173594,-121.823503,606,137524
286,2014-05-13 21:00:00,112818.83040566709,6,6.0,5478,45491,1.0,0,2,4,9,752,3509,1909,1947,98184,47.736012,-122.402426,1550,56884
287,2014-05-13 22:00:00,397818.21491248184,8,4.5,9241,42732,1.5,0,2,2,10,1217,1318,2010,1946,98196,47.787165,-122.213694,4281,15039
288,2014-05-13 23:00:00,667852.1158416114,2,2.5,4965,170377,2.5,0,4,3,9,3581,2785,1908,2004,98124,47.715014,-121.646314,3035,45282
289,2014-05-14 00:00:00,538581.6060764584,10,4.0,10083,25300,1.0,0,1,3,3,4890,1952,1950,1946,98066,47.29538,-121.790575,3176,199724
290,2014-05-14 01:00:00,286103.90731938125,8,6.5,5768,74507,2.5,0,1,2,10,4908,1384,1933,1948,98012,47.548791,-122.201393,900,126505
291,2014-05-14 02:00:00,382435.16887653706,2,4.0,3891,139162,2.0,0,0,3,4,6401,4610,1969,1988,98016,47.386774,-121.538919,4990,32119
292,2014-05-14 03:00:00,313294.6328405539,8,1.5,12369,11247,3.0,0,2,3,11,2475,180,1908,1977,98023,47.114327,-121.982301,3402,157027
293,2014-05-14 04:00:00,292858.45136914274,2,1.0,8863,71348,3.5,0,0,4,9,4567,536,1968,1945,98091,47.325845,-122.590744,1015,9308
294,2014-05-14 05:00:00,801885.7881481423,3,6.5,12151,136872,2.5,0,2,4,11,2848,2900,1970,1939,98050,47.318053,-122.040183,4673,134558
295,2014-05-14 06:00:00,568019.3932552997,7,3.0,3256,198424,3.0,0,3,3,6,5649,248,1903,2008,98104,47.184052,-122.452349,5455,105765
296,2014-05-14 07:00:00,272382.68409874814,9,7.5,13481,125120,2.0,0,3,5,5,8667,2774,1969,1972,98073,47.302004,-122.474412,2919,177125
297,2014-05-14 08:00:00,830447.4349732246,3,5.0,1670,162571,3.0,0,1,5,3,5144,1103,1960,1942,98043,47.472052,-122.484652,2611,106739
298,2014-05-14 09:00:00,548591.6652537279,5,4.0,3026,54543,2.5,0,2,4,6,936,1226,2003,1973,98118,47.457998,-121.505121,1839,178029
299,2014-05-14 10:00:00,781525.8323964602,9,4.5,1844,81637,3.5,0,1,4,6,4928,2708,1996,1960,98002,47.787726,-121.957812,3993,1305
300,2014-05-14 11:00:00,687447.1201000344,7,4.0,13451,87675,2.0,0,0,4,4,8125,1640,1929,1940,98148,47.701498,-122.050149,1537,98956
301,2014-05-14 12:00:00,247633.09953854507,2,7.5,6768,133239,1.0,0,0,4,5,2958,1641,1982,1981,98159,47.587434,-121.369229,5493,78118
302,2014-05-14 13:00:00,298902.6672729795,5,4.0,10250,96615,3.0,0,0,4,10,5067,167,1945,2002,98057,47.403348,-121.385839,5968,144861
303,2014-05-14 14:00:00,746466.1302903688,5,1.5,6336,128905,3.0,0,0,2,4,9162,422,1981,1989,98111,47.497442,-122.300564,3690,131995
304,2014-05-14 15:00:00,678241.8307193826,9,5.0,11847,77664,1.5,0,3,5,11,5608,3199,1923,1999,98091,47.177089,-121.353002,5245,162503
305,2014-05-14 16:00:00,435987.5139645402,2,5.0,2524,22945,2.5,0,1,1,7,9026,2607,1901,1975,98030,47.490969,-121.896726,4100,104743
306,2014-05-14 17:00:00,480282.21994165494,1,6.0,3542,25392,2.5,0,2,1,8,6569,1256,1942,1983,98062,47.126849,-122.255811,2028,116099
307,2014-05-14 18:00:00,1082047.2721663474,4,7.5,5090,101268,3.0,0,2,1,7,7711,3228,2001,1974,98126,47.177499,-122.442396,445,45837
308,2014-05-14 19:00:00,292406.4389987693,4,4.0,9953,24794,3.0,0,1,2,8,6345,546,1923,2001,98033,47.137286,-122.572364,5247,8664
309,2014-05-14 20:00:00,648857.3467454128,1,3.0,10289,53919,3.0,0,1,5,8,2357,3995,2015,1934,98150,47.714913,-121.91413,2765,194024
310,2014-05-14 21:00:00,384025.8485728875,10,4.0,4421,198864,2.5,0,1,1,6,6125,4422,1968,1945,98095,47.126486,-122.365896,3927,48932
311,2014-05-14 22:00:00,379884.7353796098,7,7.5,11302,76394,1.5,0,1,1,13,8070,808,1939,1965,98061,47.240195,-121.544226,5483,77972
312,2014-05-14 23:00:00,954691.7537235799,2,8.0,9123,121797,3.0,0,0,1,7,1752,1104,1996,1938,98197,47.551429,-121.75387,2658,143233
313,2014-05-15 00:00:00,788424.1175492533,9,8.0,7566,9319,2.5,0,4,5,8,5484,252,1954,1949,98155,47.462979,-122.274333,3985,152590
314,2014-05-15 01:00:00,781880.1486615869,7,2.0,726,34726,2.5,0,2,2,9,2123,924,1942,1959,98037,47.164258,-122.368334,3872,114948
315,2014-05-15 02:00:00,1103320.8727132909,7,4.0,5584,147862,1.5,0,2,3,13,7719,2465,1961,1958,98063,47.181274,-121.47232,2179,74757
316,2014-05-15 03:00:00,448966.11184483836,1,2.5,10155,81439,3.5,0,2,5,7,8506,4633,1942,1977,98009,47.585268,-122.508828,2899,148663
317,2014-05-15 04:00:00,713092.9673640947,9,3.5,7679,192222,3.5,0,2,4,5,5902,4229,1939,1982,98185,47.772341,-121.438821,3014,124053
318,2014-05-15 05:00:00,356045.3076388237,10,0.5,7516,197659,1.5,0,3,4,5,1874,59,1931,2006,98088,47.501856,-121.464246,2731,142692
319,2014-05-15 06:00:00,555107.1553204525,9,1.5,12782,172901,1.5,0,3,2,5,4057,4645,1994,1962,98195,47.54092,-122.568486,650,189220
320,2014-05-15 07:00:00,403890.8155763973,2,3.5,9648,159750,1.0,0,1,2,13,8464,582,1928,1990,98049,47.131637,-121.657136,4540,122763
321,2014-05-15 08:00:00,473495.2573940718,10,3.0,5234,24123,1.0,0,1,5,5,4021,149,1965,1948,98170,47.445762,-122.574444,4126,58733
322,2014-05-15 09:00:00,671057.3741954709,9,2.5,10929,64212,3.5,0,3,3,3,2146,4594,2006,1993,98008,47.142906,-122.350007,4035,104916
323,2014-05-15 10:00:00,249507.81634936633,2,2.0,6652,97676,3.0,0,0,5,9,6273,228,1991,1937,98021,47.447414,-122.501566,5741,119370
324,2014-05-15 11:00:00,1913933.4743150366,2,6.0,9760,38148,2.5,0,1,2,12,8301,4607,1971,1996,98149,47.547039,-121.760473,4662,7911
325,2014-05-15 12:00:00,218772.53869581033,8,2.5,1885,61757,1.5,0,0,4,13,3242,4278,1965,2002,98143,47.673896,-122.102588,568,154194
326,2014-05-15 13:00:00,189106.94319908932,3,6.0,5671,21120,1.0,0,3,4,6,4946,1454,1902,2014,98084,47.730983,-122.534231,6130,17109
327,2014-05-15 14:00:00,995178.7133803336,3,3.5,3047,53829,3.0,0,0,5,6,3609,949,1989,2002,98172,47.426583,-122.549425,3774,108017
328,2014-05-15 15:00:00,770013.9309230441,7,6.5,3155,148529,2.5,0,0,1,5,1744,3563,1958,1997,98004,47.506847,-122.168307,2792,32312
329,2014-05-15 16:00:00,684801.21081433,10,2.0,866,76941,1.5,0,0,4,13,7287,3470,1993,1965,98107,47.54386,-121.806824,1383,123907
330,2014-05-15 17:00:00,686829.8410640169,6,1.5,7666,10989,1.0,0,1,5,6,8202,4430,1927,1987,98100,47.755082,-121.406191,541,197714
331,2014-05-15 18:00:00,438636.90712922165,7,5.5,6011,115296,1.0,0,0,1,10,1211,734,1983,1994,98124,47.492408,-121.678715,2068,95461
332,2014-05-15 19:00:00,236079.0392373534,6,7.5,2046,71678,2.5,0,1,5,8,2879,2279,2004,1974,98136,47.602189,-122.006545,3270,30531
333,2014-05-15 20:00:00,466523.27494952886,9,1.5,1038,121325,3.5,0,4,1,10,8106,3404,2006,2000,98090,47.514174,-122.141507,2057,96964
334,2014-05-15 21:00:00,275401.91036412027,2,1.0,2016,91310,1.0,0,0,4,4,2272,2234,1904,1963,98089,47.467859,-122.51854,6031,147286
335,2014-05-15 22:00:00,875529.2270280129,8,7.5,5750,16239,2.5,0,4,5,5,7770,1458,1917,1998,98022,47.187463,-122.051859,3263,114215
336,2014-05-15 23:00:00,399136.93518595083,6,1.5,12604,77284,1.5,0,0,1,9,1038,3441,1912,2015,98063,47.608445,-122.264869,1585,7394
337,2014-05-16 00:00:00,248240.16461370297,4,2.5,3532,154671,2.5,0,4,5,3,4173,484,1927,1973,98087,47.148714,-122.196798,3755,103437
338,2014-05-16 01:00:00,353284.83580466465,6,7.5,6168,131393,1.5,0,3,3,3,8491,3167,1903,1952,98178,47.74795,-121.489031,601,102624
339,2014-05-16 02:00:00,590693.1861361784,6,6.5,4901,20200,3.5,0,4,2,11,6556,1023,1947,1981,98019,47.683828,-122.468649,3854,24064
340,2014-05-16 03:00:00,298162.17027997534,10,3.0,3148,105358,2.0,0,4,1,8,4914,1109,1967,2014,98180,47.754175,-122.178064,2343,119179
341,2014-05-16 04:00:00,248810.22172414584,3,7.5,13272,91097,3.5,0,2,4,12,2657,1246,1927,2014,98125,47.280834,-122.538699,706,61061
342,2014-05-16 05:00:00,524699.5269147085,8,5.0,12191,14842,1.0,0,4,1,9,7924,2426,1943,2006,98154,47.417046,-121.370001,4698,158680
343,2014-05-16 06:00:00,525169.6329554148,5,1.0,9674,134831,2.0,0,4,5,9,4285,2746,1937,1956,98049,47.452889,-122.413302,1508,181844
