InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
536614,24741,PRODUCT_209,59,12/06/2010 04:30,5.583660068426558,12665.0,United Kingdom,329.4359440371669
536615,29987,PRODUCT_15,94,12/06/2010 05:00,5.565866146397935,13830.0,United Kingdom,523.1914177614059
536616,29788,PRODUCT_286,15,12/06/2010 05:30,5.634976358216544,16415.0,United Kingdom,84.52464537324816
536617,26579,PRODUCT_159,75,12/06/2010 06:00,4.083466448683038,,United Kingdom,306.25998365122786
536618,23584,PRODUCT_382,18,12/06/2010 06:30,5.755763260769598,14434.0,United Kingdom,103.60373869385276
536619,29090,PRODUCT_290,60,12/06/2010 07:00,8.55944629074233,,United Kingdom,513.5667774445398
536620,28322,PRODUCT_152,23,12/06/2010 07:30,5.825706993815426,13615.0,United Kingdom,133.99126085775478
536621,21757,PRODUCT_499,7,12/06/2010 08:00,1.5692819912785594,17088.0,United Kingdom,10.984973938949915
536622,L5388,PRODUCT_119,28,12/06/2010 08:30,0.4895693165693622,15535.0,United Kingdom,13.707940863942142
536623,29048,PRODUCT_363,87,12/06/2010 09:00,3.6008005776877274,17696.0,United Kingdom,313.2696502588323
536624,27319,PRODUCT_455,91,12/06/2010 09:30,7.89906044110868,14884.0,United Kingdom,718.8145001408899
536625,24573,PRODUCT_127,14,12/06/2010 10:00,1.7658543486525002,12258.0,United Kingdom,24.721960881135004
536626,25114,PRODUCT_202,37,12/06/2010 10:30,3.1764066084498177,12333.0,United Kingdom,117.52704451264326
536627,27850,PRODUCT_129,15,12/06/2010 11:00,7.182096124199913,16532.0,United Kingdom,107.7314418629987
536628,25374,PRODUCT_193,21,12/06/2010 11:30,4.185945716648558,13550.0,United Kingdom,87.90486004961971
536629,27891,PRODUCT_242,83,12/06/2010 12:00,7.518707955711028,14048.0,United Kingdom,624.0527603240153
536630,21602,PRODUCT_173,61,12/06/2010 12:30,7.045035320439791,,United Kingdom,429.74715454682723
536631,24211,PRODUCT_41,94,12/06/2010 13:00,3.6264729405300176,14866.0,France,340.88845640982163
536632,23956,PRODUCT_289,27,12/06/2010 13:30,0.8790769045572091,16330.0,United Kingdom,23.735076423044646
536633,26716,PRODUCT_374,8,12/06/2010 14:00,9.078728343178765,14363.0,United Kingdom,72.62982674543012
536634,20317,PRODUCT_377,65,12/06/2010 14:30,1.839848485178221,14290.0,United Kingdom,119.59015153658437
536635,28685,PRODUCT_474,35,12/06/2010 15:00,5.0993924459929305,12728.0,United Kingdom,178.47873560975256
536636,24651,PRODUCT_170,68,12/06/2010 15:30,1.598678478769958,,United Kingdom,108.71013655635714
536637,21176,PRODUCT_77,45,12/06/2010 16:00,1.529652985802707,,United Kingdom,68.83438436112182
536638,21378,PRODUCT_6,52,12/06/2010 16:30,8.048174917036715,15446.0,United Kingdom,418.50509568590917
536639,23380,PRODUCT_453,49,12/06/2010 17:00,10.634328921335129,14353.0,United Kingdom,521.0821171454213
536640,22032,PRODUCT_414,83,12/06/2010 17:30,9.830253072079984,17394.0,United Kingdom,815.9110049826386
536641,23677,PRODUCT_485,4,12/06/2010 18:00,5.588404982485178,12661.0,United Kingdom,22.353619929940713
536642,24452,PRODUCT_170,1,12/06/2010 18:30,12.103615696913852,,United Kingdom,12.103615696913852
536643,23988,PRODUCT_372,46,12/06/2010 19:00,1.3404403387518822,12950.0,United Kingdom,61.66025558258658
536644,23256,PRODUCT_475,67,12/06/2010 19:30,2.915252124153387,17494.0,United Kingdom,195.32189231827692
536645,29752,PRODUCT_172,63,12/06/2010 20:00,8.947095696172983,17551.0,United Kingdom,563.667028858898
536646,29466,PRODUCT_496,25,12/06/2010 20:30,6.2784746813746315,15988.0,United Kingdom,156.96186703436578
536647,25493,PRODUCT_64,95,12/06/2010 21:00,5.717153964425766,16109.0,United Kingdom,543.1296266204478
536648,27715,PRODUCT_379,20,12/06/2010 21:30,3.3752409606353133,13343.0,United Kingdom,67.50481921270627
536649,20530,PRODUCT_1,33,12/06/2010 22:00,0.8706710099591142,14805.0,United Kingdom,28.732143328650768
536650,22105,PRODUCT_492,92,12/06/2010 22:30,9.104368155808212,13312.0,United Kingdom,837.6018703343555
536651,24151,PRODUCT_90,42,12/06/2010 23:00,2.848101389498419,16727.0,United Kingdom,119.6202583589336
536652,28158,PRODUCT_492,13,12/06/2010 23:30,6.0108220628474704,15034.0,Italy,78.14068681701711
536653,25018,PRODUCT_462,60,12/07/2010 00:00,0.9371177312979846,15868.0,United Kingdom,56.227063877879075
536654,26106,PRODUCT_144,11,12/07/2010 00:30,2.9909973577708255,12040.0,United Kingdom,32.90097093547908
536655,21939,PRODUCT_207,87,12/07/2010 01:00,8.107712095343285,13242.0,United Kingdom,705.3709522948658
536656,28308,PRODUCT_293,56,12/07/2010 01:30,4.825467016247056,17551.0,United Kingdom,270.22615290983515
536657,28297,PRODUCT_161,52,12/07/2010 02:00,5.480570309519153,14151.0,United Kingdom,284.98965609499595
536658,21393,PRODUCT_370,2,12/07/2010 02:30,5.181855059386439,13934.0,United Kingdom,10.363710118772879
536659,28797,PRODUCT_105,78,12/07/2010 03:00,11.256823444417876,13111.0,United Kingdom,878.0322286645943
536660,29592,PRODUCT_269,19,12/07/2010 03:30,6.823121569611339,13635.0,United Kingdom,129.63930982261545
536661,22771,PRODUCT_301,89,12/07/2010 04:00,8.996447083639485,16693.0,United Kingdom,800.6837904439142
536662,26403,PRODUCT_170,88,12/07/2010 04:30,4.685677129255757,13350.0,United Kingdom,412.33958737450666
536663,29024,PRODUCT_134,54,12/07/2010 05:00,5.075067575230524,16187.0,United Kingdom,274.0536490624483
536664,29047,PRODUCT_141,99,12/07/2010 05:30,7.396856810253171,17050.0,United Kingdom,732.2888242150639
536665,23127,PRODUCT_395,16,12/07/2010 06:00,0.49238274107835256,14345.0,United Kingdom,7.878123857253641
536666,27085,PRODUCT_253,6,12/07/2010 06:30,7.291045415351197,17432.0,United Kingdom,43.74627249210718
536667,T3530,PRODUCT_307,53,12/07/2010 07:00,5.140472851303473,12480.0,United Kingdom,272.4450611190841
536668,26644,PRODUCT_200,77,12/07/2010 07:30,5.402191133755799,16670.0,United Kingdom,415.9687172991965
536669,22525,PRODUCT_124,28,12/07/2010 08:00,6.697043303004454,15464.0,Australia,187.5172124841247
536670,24219,PRODUCT_200,26,12/07/2010 08:30,3.876072842163291,14038.0,Belgium,100.77789389624556
536671,22251,PRODUCT_389,42,12/07/2010 09:00,6.661767241670191,16871.0,United Kingdom,279.794224150148
536672,22537,PRODUCT_419,34,12/07/2010 09:30,1.300633606817299,16321.0,United Kingdom,44.22154263178817
536673,23377,PRODUCT_107,34,12/07/2010 10:00,4.372715350283,17994.0,United Kingdom,148.672321909622
536674,23323,PRODUCT_219,17,12/07/2010 10:30,1.0498040483085598,16724.0,United Kingdom,17.846668821245515
536675,28144,PRODUCT_143,71,12/07/2010 11:00,7.241160843119272,17191.0,United Kingdom,514.1224198614683
536676,23443,PRODUCT_298,46,12/07/2010 11:30,6.224257276113651,14561.0,United Kingdom,286.3158347012279
536677,22287,PRODUCT_223,88,12/07/2010 12:00,6.217596877546045,16577.0,United Kingdom,547.1485252240519
536678,25787,PRODUCT_288,71,12/07/2010 12:30,2.639586795620156,16980.0,United Kingdom,187.41066248903107
536679,26472,PRODUCT_285,64,12/07/2010 13:00,1.641476459081085,15415.0,United Kingdom,105.05449338118945
536680,28821,PRODUCT_201,70,12/07/2010 13:30,2.7985690678215147,12096.0,Australia,195.89983474750602
536681,28891,PRODUCT_218,31,12/07/2010 14:00,3.8368490101477146,15536.0,United Kingdom,118.94231931457915
536682,24995,PRODUCT_357,54,12/07/2010 14:30,0.6829274337562277,14834.0,United Kingdom,36.878081422836296
536683,22696,PRODUCT_66,23,12/07/2010 15:00,5.05266286290653,12634.0,United Kingdom,116.21124584685019
536684,26692,PRODUCT_357,1,12/07/2010 15:30,4.469385779927935,,United Kingdom,4.469385779927935
536685,N6698,PRODUCT_238,96,12/07/2010 16:00,6.270504621761939,12997.0,United Kingdom,601.9684436891462
536686,23268,PRODUCT_378,51,12/07/2010 16:30,3.937481877341234,14586.0,United Kingdom,200.81157574440292
536687,20881,PRODUCT_104,64,12/07/2010 17:00,5.241021106715212,17404.0,United Kingdom,335.42535082977355
536688,24623,PRODUCT_155,28,12/07/2010 17:30,5.161003835281962,15219.0,United Kingdom,144.50810738789494
536689,20335,PRODUCT_227,27,12/07/2010 18:00,4.636406176528621,15325.0,United Kingdom,125.18296676627277
536690,21168,PRODUCT_98,43,12/07/2010 18:30,8.315787476644402,15576.0,United Kingdom,357.5788614957093
536691,21098,PRODUCT_275,46,12/07/2010 19:00,1.998755685996132,15257.0,United Kingdom,91.94276155582207
536692,24637,PRODUCT_392,68,12/07/2010 19:30,2.1858502664649984,,United Kingdom,148.63781811961988
536693,20860,PRODUCT_487,56,12/07/2010 20:00,6.066860219164024,17450.0,United Kingdom,339.7441722731853
536694,24948,PRODUCT_5,98,12/07/2010 20:30,4.115130875836746,15686.0,United Kingdom,403.2828258320011
536695,23322,PRODUCT_145,22,12/07/2010 21:00,0.0032370134494339453,17170.0,United Kingdom,0.0712142958875468
536696,22760,PRODUCT_225,47,12/07/2010 21:30,2.766288425872902,12708.0,United Kingdom,130.0155560160264
536697,24516,PRODUCT_144,70,12/07/2010 22:00,3.2636470183014823,12731.0,United Kingdom,228.45529128110377
536698,22098,PRODUCT_442,80,12/07/2010 22:30,5.356731847140475,15870.0,United Kingdom,428.538547771238
536699,A4943,PRODUCT_301,56,12/07/2010 23:00,7.283489517970544,16978.0,United Kingdom,407.87541300635047
536700,27376,PRODUCT_8,26,12/07/2010 23:30,8.566604307131094,,United Kingdom,222.73171198540842
536701,24945,PRODUCT_180,44,12/08/2010 00:00,7.149937758347208,14477.0,Germany,314.59726136727716
536702,29692,PRODUCT_33,93,12/08/2010 00:30,7.263397953765643,,United Kingdom,675.4960097002048
536703,27785,PRODUCT_55,64,12/08/2010 01:00,3.7481739279869912,17625.0,United Kingdom,239.88313139116744
536704,29431,PRODUCT_277,55,12/08/2010 01:30,2.294633521018845,15633.0,United Kingdom,126.20484365603647
536705,25656,PRODUCT_154,17,12/08/2010 02:00,5.91235693176807,17756.0,United Kingdom,100.51006784005719
536706,24084,PRODUCT_266,24,12/08/2010 02:30,3.4854747420375247,,United Kingdom,83.6513938089006
536707,O7632,PRODUCT_410,11,12/08/2010 03:00,4.363391690052047,15028.0,United Kingdom,47.997308590572516
536708,21540,PRODUCT_118,41,12/08/2010 03:30,7.975205808860937,14111.0,United Kingdom,326.98343816329844
536709,29605,PRODUCT_357,35,12/08/2010 04:00,5.300694423024037,,United Kingdom,185.5243048058413
536710,29195,PRODUCT_167,37,12/08/2010 04:30,1.6573852421780848,14012.0,United Kingdom,61.323253960589135
536711,23609,PRODUCT_249,20,12/08/2010 05:00,2.9472125226731754,15908.0,United Kingdom,58.94425045346351
536712,21912,PRODUCT_478,56,12/08/2010 05:30,4.8425139046755135,,United Kingdom,271.18077866182875
536713,22857,PRODUCT_353,87,12/08/2010 06:00,3.6826668325281604,14648.0,United Kingdom,320.39201442994994
536714,28455,PRODUCT_148,28,12/08/2010 06:30,8.8773627941805,13959.0,United Kingdom,248.56615823705403
536715,21065,PRODUCT_376,29,12/08/2010 07:00,3.4198794728862403,17599.0,United Kingdom,99.17650471370096
536716,25618,PRODUCT_452,50,12/08/2010 07:30,6.70522624786406,16687.0,United Kingdom,335.26131239320296
536717,26640,PRODUCT_48,74,12/08/2010 08:00,3.2121796835568714,15607.0,United Kingdom,237.7012965832085
536718,25252,PRODUCT_185,14,12/08/2010 08:30,2.629219206788762,,United Kingdom,36.80906889504267
536719,20993,PRODUCT_175,50,12/08/2010 09:00,9.429615238775721,16380.0,United Kingdom,471.48076193878603
536720,25762,PRODUCT_370,35,12/08/2010 09:30,3.4319551622385713,14372.0,United Kingdom,120.11843067835
536721,20276,PRODUCT_310,27,12/08/2010 10:00,5.26029461238611,13461.0,United Kingdom,142.02795453442496
536722,M2761,PRODUCT_211,32,12/08/2010 10:30,2.9398826703751197,17098.0,United Kingdom,94.07624545200383
536723,22745,PRODUCT_244,8,12/08/2010 11:00,2.3858033379958,14110.0,United Kingdom,19.0864267039664
536724,21398,PRODUCT_73,30,12/08/2010 11:30,1.279021595615089,13849.0,United Kingdom,38.37064786845267
536725,23322,PRODUCT_363,7,12/08/2010 12:00,5.840463124718209,15164.0,Channel Islands,40.88324187302746
536726,20238,PRODUCT_468,35,12/08/2010 12:30,1.3047152128345907,17332.0,United Kingdom,45.66503244921067
536727,26389,PRODUCT_334,27,12/08/2010 13:00,8.426239539035711,13683.0,United Kingdom,227.5084675539642
536728,25530,PRODUCT_139,88,12/08/2010 13:30,2.908282617645417,16723.0,United Kingdom,255.92887035279668
536729,22396,PRODUCT_319,16,12/08/2010 14:00,1.9585316664045944,15350.0,United Kingdom,31.33650666247351
536730,21698,PRODUCT_172,88,12/08/2010 14:30,0.6850540423581029,17825.0,United Kingdom,60.28475572751305
536731,26217,PRODUCT_214,60,12/08/2010 15:00,0.8096697947021445,12133.0,United Kingdom,48.58018768212867
536732,22175,PRODUCT_272,65,12/08/2010 15:30,7.3279721921921865,17122.0,United Kingdom,476.31819249249213
536733,23404,PRODUCT_6,69,12/08/2010 16:00,5.9790799146151015,17023.0,United Kingdom,412.556514108442
536734,25671,PRODUCT_198,3,12/08/2010 16:30,0.6151279330829391,,United Kingdom,1.8453837992488173
536735,29291,PRODUCT_336,13,12/08/2010 17:00,7.273700122160729,14139.0,United Kingdom,94.55810158808949
536736,21555,PRODUCT_499,67,12/08/2010 17:30,1.4506123134039193,,United Kingdom,97.19102499806259
536737,29474,PRODUCT_361,54,12/08/2010 18:00,8.116063757933766,16463.0,United Kingdom,438.26744292842335
536738,28416,PRODUCT_359,41,12/08/2010 18:30,4.9038060809233945,16038.0,United Kingdom,201.05604931785916
536739,24039,PRODUCT_497,64,12/08/2010 19:00,0.9411044441082108,16493.0,United Kingdom,60.23068442292549
536740,22848,PRODUCT_464,76,12/08/2010 19:30,5.603576143282142,16866.0,United Kingdom,425.8717868894428
536741,28910,PRODUCT_68,92,12/08/2010 20:00,4.2106255353966375,14775.0,United Kingdom,387.3775492564906
536742,22981,PRODUCT_210,37,12/08/2010 20:30,1.6119224500084472,13236.0,United Kingdom,59.64113065031255
536743,24335,PRODUCT_238,54,12/08/2010 21:00,0.6173061610976793,15788.0,United Kingdom,33.33453269927468
536744,28729,PRODUCT_23,45,12/08/2010 21:30,5.170776682341872,,Portugal,232.68495070538424
536745,29485,PRODUCT_70,8,12/08/2010 22:00,4.16427613168907,17912.0,France,33.31420905351256
536746,W1293,PRODUCT_382,98,12/08/2010 22:30,0.764330588988237,16777.0,United Kingdom,74.90439772084723
536747,23738,PRODUCT_278,98,12/08/2010 23:00,3.3762635459376136,14419.0,United Kingdom,330.8738275018861
536748,28752,PRODUCT_78,15,12/08/2010 23:30,6.3019656609094685,17610.0,United Kingdom,94.52948491364202
536749,28698,PRODUCT_65,74,12/09/2010 00:00,0.06808283102267687,16710.0,United Kingdom,5.038129495678088
536750,27531,PRODUCT_285,76,12/09/2010 00:30,1.4395953772989514,17776.0,United Kingdom,109.4092486747203
536751,29740,PRODUCT_364,77,12/09/2010 01:00,6.846887202093859,12154.0,United Kingdom,527.2103145612272
536752,27954,PRODUCT_344,39,12/09/2010 01:30,13.188858172558152,12767.0,United Kingdom,514.3654687297679
536753,24886,PRODUCT_234,6,12/09/2010 02:00,4.443098974605,,United Kingdom,26.65859384763
536754,27180,PRODUCT_170,51,12/09/2010 02:30,7.724265519599274,13543.0,United Kingdom,393.93754149956294
536755,25869,PRODUCT_238,59,12/09/2010 03:00,4.370120852680305,12421.0,United Kingdom,257.837130308138
536756,24623,PRODUCT_308,17,12/09/2010 03:30,4.0412457336977345,16813.0,United Kingdom,68.70117747286149
536757,21520,PRODUCT_86,24,12/09/2010 04:00,5.780866579890073,17088.0,United Kingdom,138.74079791736176
536758,29451,PRODUCT_64,49,12/09/2010 04:30,1.5852764793307985,14554.0,United Kingdom,77.67854748720913
536759,23578,PRODUCT_356,46,12/09/2010 05:00,5.543027249675527,17724.0,United Kingdom,254.97925348507422
536760,23640,PRODUCT_227,64,12/09/2010 05:30,6.554794861664721,13092.0,United Kingdom,419.50687114654215
536761,25806,PRODUCT_134,79,12/09/2010 06:00,7.478661901231895,13874.0,United Kingdom,590.8142901973197
536762,22237,PRODUCT_98,7,12/09/2010 06:30,2.269799609929336,15179.0,United Kingdom,15.88859726950535
536763,28421,PRODUCT_294,29,12/09/2010 07:00,8.765267527801763,17956.0,United Kingdom,254.19275830625114
536764,27475,PRODUCT_391,77,12/09/2010 07:30,3.3677972470499205,16092.0,United Kingdom,259.3203880228439
536765,28917,PRODUCT_405,5,12/09/2010 08:00,2.5615898249747553,13471.0,United Kingdom,12.807949124873776
536766,23064,PRODUCT_444,72,12/09/2010 08:30,0.8217890348809824,12056.0,United Kingdom,59.168810511430735
536767,22736,PRODUCT_292,98,12/09/2010 09:00,6.043967869155372,12341.0,United Kingdom,592.3088511772264
536768,22714,PRODUCT_119,71,12/09/2010 09:30,1.5258654235312283,13249.0,United Kingdom,108.33644507071722
536769,26521,PRODUCT_49,7,12/09/2010 10:00,9.481122258702381,17193.0,Italy,66.36785581091667
536770,24313,PRODUCT_391,71,12/09/2010 10:30,11.476047263886507,14175.0,United Kingdom,814.799355735942
536771,22195,PRODUCT_324,48,12/09/2010 11:00,8.861621075668477,14725.0,United Kingdom,425.3578116320869
536772,27429,PRODUCT_490,71,12/09/2010 11:30,11.409232141262727,,EIRE,810.0554820296536
536773,25826,PRODUCT_68,22,12/09/2010 12:00,6.670000096386611,12618.0,United Kingdom,146.74000212050544
536774,21660,PRODUCT_332,4,12/09/2010 12:30,3.364023897042081,14444.0,United Kingdom,13.456095588168324
536775,20972,PRODUCT_209,78,12/09/2010 13:00,1.3263468348135934,14848.0,United Kingdom,103.45505311546029
536776,20686,PRODUCT_302,80,12/09/2010 13:30,1.776911176300592,13521.0,United Kingdom,142.15289410404736
536777,29857,PRODUCT_480,39,12/09/2010 14:00,2.4555523247551507,16368.0,United Kingdom,95.76654066545088
536778,27992,PRODUCT_301,8,12/09/2010 14:30,4.646892924279777,12603.0,United Kingdom,37.17514339423822
536779,27647,PRODUCT_49,60,12/09/2010 15:00,4.208118991588313,14339.0,United Kingdom,252.48713949529875
536780,25825,PRODUCT_180,3,12/09/2010 15:30,0.09834986801903778,15910.0,United Kingdom,0.29504960405711333
536781,20803,PRODUCT_104,23,12/09/2010 16:00,5.7186234605168105,12645.0,United Kingdom,131.52833959188663
536782,23712,PRODUCT_39,2,12/09/2010 16:30,2.3759214567385127,,United Kingdom,4.7518429134770255
536783,27624,PRODUCT_133,85,12/09/2010 17:00,1.9727846451690851,13183.0,United Kingdom,167.68669483937225
536784,20283,PRODUCT_26,8,12/09/2010 17:30,3.285127457888165,17094.0,United Kingdom,26.28101966310532
536785,25341,PRODUCT_401,25,12/09/2010 18:00,5.189911418167559,14302.0,United Kingdom,129.74778545418897
536786,29482,PRODUCT_55,37,12/09/2010 18:30,2.960988359816672,13999.0,United Kingdom,109.55656931321687
536787,28695,PRODUCT_342,75,12/09/2010 19:00,0.5529646362339289,16398.0,United Kingdom,41.472347717544665
536788,22070,PRODUCT_185,94,12/09/2010 19:30,3.3543215784064344,12201.0,United Kingdom,315.30622837020485
536789,27910,PRODUCT_151,32,12/09/2010 20:00,8.931680877761186,15375.0,United Kingdom,285.81378808835797
536790,20340,PRODUCT_292,7,12/09/2010 20:30,7.204489719945882,17475.0,United Kingdom,50.431428039621174
536791,22105,PRODUCT_438,52,12/09/2010 21:00,1.4944475905625167,13218.0,United Kingdom,77.71127470925087
536792,20217,PRODUCT_176,4,12/09/2010 21:30,3.4546799474817513,,United Kingdom,13.818719789927005
536793,29324,PRODUCT_124,63,12/09/2010 22:00,4.548220722150905,17913.0,Switzerland,286.537905495507
536794,28091,PRODUCT_257,98,12/09/2010 22:30,1.4542055634202065,13636.0,United Kingdom,142.51214521518023
536795,26510,PRODUCT_399,64,12/09/2010 23:00,3.188669859474294,16585.0,United Kingdom,204.0748710063548
536796,21333,PRODUCT_170,3,12/09/2010 23:30,4.203950239953679,13289.0,United Kingdom,12.611850719861037
536797,26758,PRODUCT_246,63,12/10/2010 00:00,2.077613798635451,14437.0,United Kingdom,130.88966931403343
536798,28414,PRODUCT_116,48,12/10/2010 00:30,2.137452477286315,13027.0,United Kingdom,102.59771890974312
536799,29233,PRODUCT_313,4,12/10/2010 01:00,1.7062855129202492,15835.0,United Kingdom,6.825142051680997
536800,24177,PRODUCT_62,55,12/10/2010 01:30,3.342413908208101,14610.0,United Kingdom,183.83276495144554
